,lot_area,lot_frontage,overall_qual,overall_cond,exter_qual2,exter_cond2,year_built,year_remod/add,home_age,total_house_sf,porch_sf,gr_liv_area,bsmt_sf,totrms_abvgrd,bedroom_abvgr,baths,date_blt_1945-1979,date_blt_1980-2010,lot_config_Corner,lot_config_CulDSac,lot_config_Inside,lotshape_reg_yn,zone_FV,zone_RL,zone_RM,house_type_1Fam,house_type_Twnhs,neighborhood_Edwards,neighborhood_IDOTRR,neighborhood_NAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_StoneBr,remodel_yn,fireplaces,fireplace_yn,pool_yn,fence_yn,railroad_yn,garage_cars,bsmt_ok_yn,bsmt_usable_yn,bsmt_cond_2,bsmt_qual_2,house_sf_x_overall_qual,overall_qual_x_overall_cond,bsmt_sf_x_cond2,bsmt_sf_x_hgt,saleprice
104,12209,71.0,6,5,3,3,2001,2002,9,2765.0,509,1961,804.0,7,3,3.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,5,16590.0,30,2412.0,4020.0,215000
105,13110,79.0,5,6,3,3,1972,1972,38,2346.0,446,1193,1153.0,6,2,3.0,1,0,1,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0,False,0,False,False,True,True,2.0,True,True,3,4,11730.0,30,3459.0,4612.0,146500
106,2651,0.0,7,5,4,3,2000,2000,10,2055.0,253,1382,673.0,6,3,3.5,0,1,0,0,0,True,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,14385.0,35,2019.0,2692.0,165000
107,8520,60.0,6,7,3,4,1916,1950,94,3240.0,118,2526,714.0,10,5,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,True,False,1.0,True,True,3,3,19440.0,42,2142.0,2142.0,136000
108,39384,0.0,6,6,3,3,1957,1957,53,3095.0,378,1390,1705.0,4,1,2.5,1,0,0,1,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,4,18570.0,36,5115.0,6820.0,252000
109,2628,36.0,7,5,4,3,2003,2003,7,2390.0,54,1626,764.0,6,2,2.5,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,False,0,False,False,False,False,2.0,True,False,3,4,16730.0,35,2292.0,3056.0,175500
110,6406,57.0,5,6,3,3,1939,1950,71,2248.0,254,1558,690.0,7,3,1.5,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,True,False,2.0,True,True,3,3,11240.0,30,2070.0,2070.0,150000
111,12342,0.0,5,5,3,3,1960,1978,50,2400.0,36,1422,978.0,6,3,1.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,True,False,1.0,True,False,3,3,12000.0,25,2934.0,2934.0,139900
112,6240,52.0,5,7,3,3,1930,1992,80,2651.0,0,1573,1078.0,8,3,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,3,13255.0,35,3234.0,3234.0,162900
113,10000,87.0,6,6,3,3,1962,1962,48,2232.0,385,1116,1116.0,5,3,1.5,1,0,1,0,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,3,13392.0,36,3348.0,3348.0,160000
114,9000,0.0,2,2,3,3,1947,1950,63,660.0,100,660,0.0,5,2,1.0,1,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,0.0,False,False,0,0,1320.0,4,0.0,0.0,63900
115,11088,80.0,6,5,3,3,1978,1998,32,2847.0,0,1707,1140.0,7,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,3,17082.0,30,3420.0,3420.0,184000
116,17755,134.0,5,4,3,3,1959,1959,51,2932.0,380,1466,1466.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,False,3,3,14660.0,20,4398.0,4398.0,149900
117,4765,0.0,9,5,4,3,2000,2000,10,3252.0,366,1638,1614.0,5,2,3.0,0,1,0,0,1,False,1,0,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,29268.0,45,4842.0,6456.0,300000
118,10532,0.0,5,3,3,3,1960,1960,50,2709.0,218,1721,988.0,7,3,3.0,1,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,3,13545.0,15,2964.0,2964.0,145000
119,15426,65.0,6,5,3,3,1997,1997,13,2692.0,474,1764,928.0,7,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,True,3,4,16152.0,30,2784.0,3712.0,231500
120,13907,63.0,5,6,3,3,1940,1969,70,1992.0,144,996,996.0,6,3,2.0,0,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,False,False,0.0,True,False,3,3,9960.0,30,2988.0,2988.0,108000
121,8750,70.0,5,5,3,3,1956,1956,54,2404.0,190,1202,1202.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,True,3,3,12020.0,25,3606.0,3606.0,120000
122,9945,0.0,5,5,3,3,1961,1961,49,1976.0,0,988,988.0,5,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,9880.0,25,2964.0,2964.0,128500
123,8960,56.0,5,6,3,3,1927,1950,83,2036.0,130,1028,1008.0,5,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,2.0,True,False,3,3,10180.0,30,3024.0,3024.0,115000
124,3500,50.0,5,7,3,3,1947,1950,63,2004.0,70,1284,720.0,5,2,1.5,1,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,True,False,1.0,True,False,3,3,10020.0,35,2160.0,2160.0,110000
125,24572,0.0,9,3,4,4,1977,1977,33,3938.0,296,2944,994.0,9,3,3.0,1,0,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,3,4,35442.0,27,2982.0,3976.0,150000
126,9056,74.0,8,5,4,3,2004,2004,6,2121.0,170,1414,707.0,6,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,4,5,16968.0,40,2828.0,3535.0,178000
127,12320,70.0,7,7,3,3,1932,1990,78,2246.0,104,1609,637.0,8,3,1.5,0,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,3.0,True,False,3,3,15722.0,49,1911.0,1911.0,199500
128,8238,60.0,6,5,3,3,1997,1998,13,2338.0,565,1525,813.0,6,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,3,14028.0,30,2439.0,2439.0,183500
129,6000,75.0,5,5,2,3,1967,1967,43,2280.0,460,1656,624.0,7,3,1.5,1,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,False,1,True,False,True,False,1.0,True,True,3,4,11400.0,25,1872.0,2496.0,126000
130,2529,24.0,7,6,3,3,1977,1977,33,2110.0,76,1055,1055.0,4,2,2.0,1,0,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,14770.0,42,3165.0,4220.0,148500
131,10800,60.0,5,7,3,4,1939,2006,71,2028.0,315,1352,676.0,7,4,2.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,2.0,True,False,3,3,10140.0,35,2028.0,2028.0,149000
132,2349,24.0,6,5,3,3,1977,1977,33,2311.0,56,1456,855.0,6,3,2.5,1,0,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,13866.0,30,2565.0,3420.0,137900
133,10846,32.0,8,5,4,3,1993,1993,17,3438.0,182,1719,1719.0,6,1,3.5,0,1,0,1,0,False,0,1,0,0,1,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,4,27504.0,40,5157.0,6876.0,324000
134,5604,67.0,5,6,3,3,1925,1950,85,1728.0,96,864,864.0,5,2,2.0,0,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,0.0,True,True,3,3,8640.0,30,2592.0,2592.0,98000
135,1680,21.0,6,5,3,3,1973,1973,37,1470.0,52,987,483.0,5,2,2.0,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,8820.0,30,1449.0,1449.0,103400
136,6342,54.0,5,8,3,4,1875,1996,135,1800.0,176,1020,780.0,6,2,1.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,0.0,True,False,3,3,9000.0,40,2340.0,2340.0,94000
137,4590,34.0,8,5,4,3,2006,2006,4,3108.0,302,1554,1554.0,6,2,2.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,False,1,True,False,False,False,2.0,True,True,4,4,24864.0,40,6216.0,6216.0,209500
138,18062,60.0,10,5,5,3,2006,2006,4,4918.0,272,3390,1528.0,10,5,3.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,1,False,1,True,False,False,False,3.0,True,False,3,5,49180.0,50,4584.0,7640.0,545224
139,12900,60.0,6,8,4,4,1912,2009,98,2340.0,512,1560,780.0,7,3,1.5,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,0.0,True,False,3,3,14040.0,48,2340.0,2340.0,159900
140,19138,140.0,4,5,3,3,1951,1951,59,1728.0,0,864,864.0,4,2,1.0,1,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,3,6912.0,20,2592.0,2592.0,141000
141,8658,0.0,6,5,3,3,2000,2000,10,2871.0,0,1889,982.0,9,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,17226.0,30,2946.0,3928.0,215000
142,6897,0.0,5,8,3,4,1962,2010,48,2080.0,208,1040,1040.0,6,3,2.5,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,True,3,3,10400.0,40,3120.0,3120.0,127000
143,9525,75.0,5,7,3,3,1954,1998,56,2344.0,240,1172,1172.0,5,3,2.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,11720.0,35,3516.0,3516.0,128000
144,12853,57.0,8,5,4,3,2010,2010,0,3060.0,768,1418,1642.0,6,1,2.5,0,1,0,0,1,False,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,False,True,1,5,24480.0,40,1642.0,8210.0,267916
145,6240,52.0,6,6,3,3,1931,1950,79,2251.0,120,1367,884.0,6,3,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,False,False,2,3,13506.0,36,1768.0,2652.0,127500
146,7301,64.0,7,5,4,3,2003,2003,7,1922.0,177,1922,0.0,7,4,3.0,0,1,1,0,0,True,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,False,False,False,2.0,False,False,0,0,13454.0,35,0.0,0.0,198500
147,12090,78.0,6,6,3,4,1981,1981,29,2844.0,276,1422,1422.0,7,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,4,17064.0,36,4266.0,5688.0,175500
148,8826,0.0,7,5,4,3,2000,2000,10,2827.0,385,1842,985.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,19789.0,35,2955.0,3940.0,217500
149,8094,57.0,4,5,3,2,1915,1950,95,2850.0,524,1962,888.0,9,4,1.5,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,True,False,2.0,True,False,3,3,11400.0,20,2664.0,2664.0,149500
150,10710,0.0,5,7,4,3,1966,2004,44,1984.0,324,1120,864.0,5,3,1.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,3,9920.0,35,2592.0,2592.0,148800
151,16056,85.0,9,5,4,3,2005,2006,5,4860.0,430,2868,1992.0,11,4,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,1,True,1,True,False,False,False,3.0,True,True,3,5,43740.0,45,5976.0,9960.0,556581
152,8400,70.0,6,3,3,3,1957,1957,53,2956.0,330,1478,1478.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,3,17736.0,18,4434.0,4434.0,156500
153,11250,90.0,7,5,4,4,1995,1996,15,2925.0,615,1995,930.0,8,4,3.5,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,4,4,20475.0,35,3720.0,3720.0,237000
154,7535,70.0,5,7,3,3,1958,1985,52,1824.0,582,912,912.0,5,2,1.5,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,3,9120.0,35,2736.0,2736.0,120000
155,12216,88.0,6,5,3,3,2005,2005,5,2652.0,166,1326,1326.0,6,3,3.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,15912.0,30,3978.0,5304.0,203000
156,3701,30.0,8,5,3,3,1987,1987,23,2395.0,260,1204,1191.0,5,2,2.0,0,1,0,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,False,False,False,False,2.0,True,False,3,4,19160.0,40,3573.0,4764.0,130000
157,9760,80.0,6,6,3,3,1964,1964,46,2391.0,773,1611,780.0,7,4,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,14346.0,36,2340.0,2340.0,167900
158,9873,60.0,4,5,3,3,1970,1970,40,1920.0,576,960,960.0,6,3,2.0,1,0,0,0,1,True,0,1,0,0,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,True,True,3,3,7680.0,20,2880.0,2880.0,129000
159,10011,72.0,5,6,3,3,1957,1996,53,2306.0,0,1236,1070.0,6,2,1.5,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,True,False,1.0,True,False,3,3,11530.0,30,3210.0,3210.0,134450
160,25339,0.0,5,7,3,4,1918,2007,92,2232.0,112,1416,816.0,7,3,2.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,3,11160.0,35,2448.0,2448.0,112000
161,8883,0.0,7,5,4,3,1988,1988,22,2802.0,348,1873,929.0,7,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,4,19614.0,35,2787.0,3716.0,207000
162,3000,50.0,5,1,3,3,1922,1950,88,3168.0,112,2128,1040.0,11,4,2.0,0,0,0,0,1,True,0,0,1,0,0,0,0,0,0,0,1,0,True,0,False,False,False,False,0.0,False,False,2,3,15840.0,5,2080.0,3120.0,62500
163,2448,36.0,7,5,4,3,2003,2004,7,2390.0,54,1626,764.0,6,2,3.5,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,True,0,False,False,False,False,2.0,True,True,3,4,16730.0,35,2292.0,3056.0,154000
164,7100,73.0,5,7,3,3,1957,1957,53,1632.0,0,816,816.0,5,2,2.0,1,0,1,0,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,8160.0,35,2448.0,2448.0,129900
165,2592,36.0,5,3,3,3,1976,1976,34,1648.0,182,1112,536.0,4,3,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,4,8240.0,15,1608.0,2144.0,85000
166,5700,0.0,7,7,3,3,1926,1950,84,1683.0,176,1111,572.0,5,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,1.0,True,False,3,3,11781.0,49,1716.0,1716.0,116900
167,2289,24.0,6,6,3,3,1978,1978,32,2296.0,28,1441,855.0,7,3,2.5,1,0,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,13776.0,36,2565.0,2565.0,148500
168,12180,60.0,4,4,3,2,1941,1950,69,1596.0,0,924,672.0,5,2,2.0,0,0,0,0,1,True,0,1,0,0,0,1,0,0,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,4,6384.0,16,2016.0,2688.0,80000
169,7400,0.0,5,5,3,3,1984,1984,26,2186.0,178,1126,1060.0,5,2,2.0,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,10930.0,25,3180.0,4240.0,152000
170,8842,68.0,5,6,3,4,1954,1954,56,1373.0,116,992,381.0,6,3,1.0,1,0,1,0,0,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,2,6865.0,30,1143.0,762.0,155891
171,8850,60.0,6,7,3,4,1920,1950,90,2144.0,252,1376,768.0,7,3,1.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,3,12864.0,42,2304.0,2304.0,165000
172,9215,92.0,7,5,4,3,2009,2010,1,2436.0,272,1218,1218.0,4,2,2.0,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,17052.0,35,3654.0,4872.0,204500
173,9480,79.0,5,7,3,3,1942,1995,68,2372.0,168,1644,728.0,7,3,1.5,0,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,2,True,False,False,False,1.0,True,False,3,3,11860.0,35,2184.0,2184.0,146500
174,11880,82.0,7,5,3,3,1978,1978,32,2872.0,0,1601,1271.0,7,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,True,2.0,True,True,3,4,20104.0,35,3813.0,5084.0,157000
175,10800,60.0,7,7,3,3,1890,1999,120,3808.0,598,2495,1313.0,10,5,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,2.0,True,False,3,3,26656.0,49,3939.0,3939.0,184000
176,7861,0.0,6,5,4,3,2002,2003,8,2292.0,250,1509,783.0,7,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,13752.0,30,2349.0,3132.0,183200
177,11616,0.0,5,5,3,3,1962,1962,48,2184.0,184,1092,1092.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,1.0,True,False,3,3,10920.0,25,3276.0,3276.0,139000
178,10542,96.0,7,5,4,3,1993,1994,17,3729.0,774,2418,1311.0,9,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,1,0,0,0,True,1,True,False,False,False,3.0,True,True,3,4,26103.0,35,3933.0,5244.0,341000
179,1680,21.0,6,5,3,3,1971,1971,39,1470.0,275,987,483.0,5,2,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,8820.0,30,1449.0,1449.0,96000
180,8546,80.0,4,5,3,3,2003,2004,7,2242.0,260,1121,1121.0,5,2,2.0,0,1,1,0,0,True,0,0,1,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,8968.0,20,3363.0,4484.0,140000
181,7407,90.0,6,7,3,3,1957,1996,53,2148.0,474,1236,912.0,6,2,2.0,1,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,True,False,2.0,True,True,3,3,12888.0,42,2736.0,2736.0,149700
182,10140,78.0,5,6,3,3,1975,1975,35,2130.0,176,1074,1056.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,True,3,4,10650.0,30,3168.0,4224.0,153500
183,14584,80.0,1,5,2,1,1952,1952,58,733.0,0,733,0.0,4,2,1.0,1,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,False,0,False,False,False,False,2.0,False,False,0,0,733.0,5,0.0,0.0,13100
184,8158,65.0,7,5,4,3,2003,2003,7,2652.0,126,1768,884.0,8,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,18564.0,35,2652.0,3536.0,224900
185,7500,62.0,7,5,4,3,2005,2005,5,2523.0,326,1266,1257.0,6,3,2.0,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,17661.0,35,3771.0,5028.0,176000
186,10678,85.0,8,5,4,3,1992,2000,18,4555.0,66,2872,1683.0,9,4,2.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,1,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,36440.0,40,5049.0,6732.0,285000
187,15256,49.0,8,5,4,3,2007,2007,3,2949.0,488,1464,1485.0,6,3,3.0,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,True,3.0,True,True,3,4,23592.0,40,4455.0,5940.0,282922
188,14200,88.0,7,6,3,3,1966,1966,44,3081.0,237,2157,924.0,8,4,2.5,1,0,1,0,0,True,0,1,0,1,0,0,0,1,0,0,0,0,False,2,True,False,True,False,2.0,True,True,3,3,21567.0,42,2772.0,2772.0,226000
189,12438,82.0,8,5,5,3,2006,2006,4,3810.0,524,2576,1234.0,10,4,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,1,False,1,True,False,False,False,3.0,True,False,4,5,30480.0,40,4936.0,6170.0,361919
191,20064,155.0,8,6,4,3,1976,1976,34,2709.0,646,1743,966.0,5,0,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,False,4,4,21672.0,48,3864.0,3864.0,279000
192,9819,0.0,6,5,3,3,1977,1977,33,3134.0,328,1567,1567.0,5,2,3.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,3,18804.0,30,4701.0,4701.0,196000
193,10400,80.0,7,5,3,3,1976,1976,34,2460.0,0,1370,1090.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,False,3,4,17220.0,35,3270.0,4360.0,152000
195,11645,78.0,8,5,4,3,2005,2006,5,3160.0,336,1590,1570.0,6,2,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,3.0,True,True,3,5,25280.0,40,4710.0,7850.0,294900
196,7328,61.0,7,5,4,3,2008,2009,2,2900.0,186,1450,1450.0,6,2,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,3.0,True,False,3,4,20300.0,35,4350.0,5800.0,224243
197,7822,72.0,6,3,3,2,1915,1950,95,2170.0,208,1338,832.0,7,3,2.0,0,0,1,0,0,True,0,1,0,1,0,1,0,0,0,0,0,0,True,0,False,False,True,False,2.0,False,False,2,2,13020.0,18,1664.0,1664.0,92000
198,9018,65.0,7,5,4,3,2007,2007,3,2184.0,148,1456,728.0,8,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,15288.0,35,2184.0,2912.0,179540
199,13472,103.0,10,5,5,3,2003,2003,7,4784.0,458,2392,2392.0,8,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,1,0,0,False,1,True,False,False,False,3.0,True,True,3,5,47840.0,50,7176.0,11960.0,386250
200,1533,0.0,4,5,3,3,1970,1970,40,1522.0,306,992,530.0,4,2,2.0,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,4,6088.0,20,1590.0,2120.0,106500
201,11003,85.0,10,5,5,3,2008,2008,2,3024.0,272,2007,1017.0,10,3,3.5,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,3,5,30240.0,50,3051.0,5085.0,310000
202,10790,83.0,7,5,4,3,1998,1998,12,3451.0,196,2385,1066.0,8,4,2.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,24157.0,35,3198.0,4264.0,252000
203,7128,53.0,7,5,3,4,1941,1950,69,2564.0,126,1646,918.0,7,4,2.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,1.0,True,True,3,3,17948.0,35,2754.0,2754.0,164000
204,7713,64.0,7,5,4,3,2007,2007,3,2184.0,148,1456,728.0,7,3,2.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,15288.0,35,2184.0,2912.0,177594
205,6240,52.0,5,7,3,3,1936,1980,74,1568.0,338,1040,528.0,5,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,False,True,2,3,7840.0,35,1056.0,1584.0,123900
206,22420,86.0,6,6,3,3,1918,1950,92,3994.0,0,2624,1370.0,10,4,3.5,0,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,False,3,4,23964.0,36,4110.0,5480.0,239000
207,15300,85.0,5,5,3,3,1965,1977,45,2332.0,0,1264,1068.0,7,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,3,11660.0,25,3204.0,3204.0,169000
208,3196,0.0,7,5,4,3,2003,2004,7,2931.0,183,1557,1374.0,7,2,2.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,20517.0,35,4122.0,5496.0,234000
209,9360,72.0,6,7,3,3,1977,1977,33,2244.0,500,1287,957.0,5,2,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,True,False,2.0,True,True,3,4,13464.0,42,2871.0,3828.0,173000
210,11241,0.0,6,7,3,3,1970,1970,40,2008.0,0,1004,1004.0,5,2,2.0,1,0,0,1,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,12048.0,42,3012.0,3012.0,149000
211,9260,81.0,7,5,4,3,2007,2007,3,2324.0,64,1162,1162.0,6,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,16268.0,35,3486.0,4648.0,170000
